,class_id,prob
112,1,0.5072243809700012
113,1,0.37481680512428284
114,1,0.21996834874153137
115,1,0.39467206597328186
116,1,0.3031753599643707
117,1,0.353730708360672
118,2,0.17796364426612854
119,2,0.33872172236442566
120,1,0.5566825866699219
121,2,0.3272068202495575
122,0,0.6439878940582275
123,1,0.26511743664741516
124,2,0.329174667596817
125,1,0.33710935711860657
126,2,0.3113446533679962
127,1,0.25308147072792053
128,1,0.3968311846256256
129,1,0.3135669529438019
130,1,0.47157084941864014
131,1,0.3918694853782654
132,2,0.14506126940250397
133,1,0.4364908039569855
134,1,0.5353609919548035
135,1,0.32237130403518677
136,1,0.384551465511322
137,1,0.2784808576107025
138,2,0.3045772910118103
139,1,0.46424320340156555
140,1,0.3874526619911194
141,1,0.38344866037368774
142,1,0.4623478949069977
143,1,0.32813912630081177
144,1,0.6110721826553345
145,1,0.5874118804931641
146,1,0.3559962213039398
147,1,0.46826353669166565
148,1,0.31011801958084106
149,1,0.34117206931114197
150,1,0.21894335746765137
151,1,0.4815309941768646
152,1,0.2709822654724121
153,1,0.3780272603034973
154,1,0.4959355592727661
155,1,0.34691065549850464
156,1,0.5475529432296753
157,1,0.39035364985466003
158,0,0.4834190905094147
159,1,0.8268234729766846
160,1,0.3794364631175995
161,1,0.6677930951118469
162,1,0.3110274076461792
163,1,0.5230472087860107
164,1,0.30777299404144287
165,1,0.5053131580352783
166,1,0.29739826917648315
167,1,0.3826707899570465
168,1,0.4265086054801941
169,1,0.3382241427898407
170,1,0.631510853767395
171,0,0.5406771302223206
172,1,0.29376715421676636
173,1,0.3044101595878601
174,1,0.4934139847755432
175,1,0.4346005320549011
176,2,0.3206597864627838
177,1,0.2798941135406494
178,1,0.47741007804870605
179,1,0.5338037610054016
180,1,0.46274325251579285
181,1,0.3603658974170685
182,1,0.239438995718956
183,1,0.6751499772071838
184,0,0.42093425989151
185,1,0.4721611738204956
186,1,0.28835612535476685
187,1,0.4808659255504608
188,1,0.29939723014831543
189,1,0.43348485231399536
190,1,0.42074933648109436
191,1,0.29497796297073364
192,1,0.2796436846256256
193,1,0.5117200016975403
194,1,0.3868705928325653
195,2,0.28308576345443726
196,1,0.22689799964427948
197,1,0.31391382217407227
198,1,0.45740681886672974
199,1,0.29753395915031433
200,1,0.37380483746528625
201,1,0.4614318013191223
202,1,0.32516026496887207
203,1,0.459256112575531
204,2,0.2648049592971802
205,1,0.2756223678588867
206,1,0.3824709355831146
207,1,0.2922436594963074
208,30,0.47504979372024536
209,1,0.3222590982913971
210,0,0.6613110303878784
211,1,0.6624276041984558
212,1,0.2926940619945526
213,1,0.4376159608364105
214,1,0.5276201963424683
215,1,0.383034348487854
216,1,0.3925591707229614
217,2,0.19794891774654388
218,1,0.41307833790779114
219,1,0.2977612316608429
220,1,0.4372861385345459
221,1,0.37230080366134644
222,1,0.37081179022789
223,4,0.23643268644809723
224,1,0.4498843252658844
225,1,0.45530813932418823
226,1,0.4353380501270294
227,1,0.1974644809961319
228,1,0.36650392413139343
229,0,0.40066012740135193
230,1,0.28819146752357483
231,3,0.20730020105838776
232,1,0.37697848677635193
233,1,0.41912057995796204
234,1,0.40489113330841064
235,1,0.2686785161495209
236,1,0.3705132305622101
237,1,0.40249764919281006
238,1,0.49201294779777527
239,1,0.2198183536529541
240,1,0.3804702162742615
241,1,0.3740217089653015
242,1,0.38415855169296265
243,1,0.5947423577308655
244,1,0.3817022740840912
245,1,0.27904361486434937
246,2,0.33230364322662354
247,1,0.3462556302547455
248,1,0.5450345277786255
249,1,0.3888700604438782
250,1,0.4843316078186035
251,1,0.3690532445907593
252,1,0.4753190875053406
253,1,0.4104296863079071
254,1,0.2838224172592163
255,1,0.23308385908603668
256,1,0.38979142904281616
257,1,0.4481169581413269
258,1,0.345225989818573
259,1,0.299996942281723
260,0,0.40477463603019714
261,2,0.2932259440422058
262,1,0.2792466878890991
263,0,0.3883835971355438
264,0,0.2902774214744568
265,1,0.41993919014930725
266,1,0.421289324760437
267,1,0.25444069504737854
268,1,0.41646334528923035
269,1,0.34476783871650696
270,1,0.24105891585350037
271,1,0.46494802832603455
272,0,0.4236811101436615
273,1,0.6946942210197449
274,1,0.3829773962497711
275,1,0.3815528452396393
276,1,0.362546443939209
277,1,0.28441283106803894
278,1,0.48681628704071045
279,1,0.3578203022480011
280,1,0.6279157400131226
281,1,0.3478350341320038
282,1,0.47385260462760925
283,1,0.36628130078315735
284,2,0.31308239698410034
285,1,0.5809251070022583
286,1,0.2403445690870285
287,1,0.3943842053413391
288,1,0.3355043828487396
289,1,0.6193403005599976
290,1,0.2550603151321411
291,1,0.3696608245372772
292,1,0.26047462224960327
293,2,0.3196848928928375
294,1,0.7895117402076721
295,2,0.2771955132484436
296,1,0.3309277296066284
297,1,0.308026522397995
298,1,0.4603134095668793
299,1,0.30496373772621155
300,1,0.409356027841568
301,1,0.3849906325340271
302,1,0.3896375000476837
303,1,0.3906591832637787
304,1,0.5216597318649292
305,1,0.30178460478782654
306,1,0.4152880609035492
307,1,0.24290607869625092
308,1,0.2971217632293701
309,1,0.4732387363910675
310,1,0.49595925211906433
311,1,0.3164158761501312
312,1,0.47965890169143677
313,1,0.36884841322898865
314,1,0.2209061086177826
315,1,0.47168534994125366
316,1,0.33761993050575256
317,1,0.3855755925178528
318,1,0.421902060508728
319,1,0.645800769329071
320,1,0.5414605736732483
321,1,0.33061689138412476
322,1,0.36673808097839355
323,2,0.3308774530887604
324,1,0.5307971239089966
325,1,0.37427210807800293
326,1,0.2643296718597412
327,1,0.4754093289375305
328,1,0.36908915638923645
329,1,0.41115817427635193
330,1,0.32771873474121094
331,1,0.38406893610954285
332,1,0.20687848329544067
333,1,0.4538680911064148
334,1,0.4414403438568115
335,1,0.34603428840637207
336,1,0.384602427482605
337,1,0.32573288679122925
338,1,0.39145809412002563
339,1,0.3908596932888031
340,1,0.3906848728656769
341,1,0.4437711536884308
342,0,0.3393971621990204
343,1,0.4215051829814911
344,1,0.5226771235466003
345,1,0.3397056758403778
346,1,0.20186208188533783
347,1,0.3461901843547821
348,1,0.27575841546058655
349,1,0.6472625732421875
350,1,0.3330381512641907
351,1,0.48998522758483887
352,1,0.33383700251579285
353,1,0.3346134424209595
354,1,0.3425634503364563
355,1,0.38709697127342224
356,1,0.5149118304252625
357,1,0.3569861948490143
358,1,0.5318096280097961
359,1,0.36728790402412415
360,1,0.41549819707870483
361,1,0.3363346457481384
362,1,0.2970033884048462
363,1,0.27786320447921753
364,1,0.4873673617839813
365,1,0.38900700211524963
366,1,0.5414355397224426
367,1,0.38120222091674805
368,1,0.32852697372436523
369,1,0.5109603404998779
370,1,0.25142809748649597
371,1,0.6344215869903564
372,1,0.39125746488571167
373,1,0.39454126358032227
374,1,0.40953296422958374
375,1,0.46001848578453064
376,1,0.3890138268470764
377,1,0.3495504558086395
378,1,0.3709713816642761
379,1,0.33475375175476074
380,1,0.32531869411468506
381,1,0.3742944002151489
382,1,0.5062872171401978
383,1,0.3892733156681061
384,1,0.4362773299217224
385,0,0.5240276455879211
386,1,0.4607211947441101
387,1,0.32074278593063354
388,1,0.38112691044807434
389,1,0.3728191554546356
390,1,0.4896810054779053
391,1,0.31148767471313477
392,0,0.3846786916255951
393,1,0.5647410154342651
394,1,0.44307607412338257
395,1,0.3523945212364197
396,1,0.3869874179363251
397,1,0.264011412858963
398,1,0.3333994448184967
399,1,0.44844409823417664
400,1,0.37265849113464355
401,1,0.4787077307701111
402,1,0.41584181785583496
403,1,0.3533762991428375
404,1,0.32680898904800415
405,1,0.4315294921398163
406,1,0.3992972671985626
407,2,0.2362162321805954
408,1,0.4632190465927124
409,1,0.3296157121658325
410,1,0.2138623744249344
411,1,0.5627971887588501
412,1,0.3370354175567627
413,1,0.4903763234615326
414,0,0.3156939446926117
415,1,0.4136899411678314
416,1,0.40970247983932495
417,2,0.3089117407798767
418,1,0.32808831334114075
419,1,0.32664573192596436
420,1,0.5519229769706726
421,1,0.4507691264152527
422,1,0.3278902471065521
423,1,0.21720828115940094
424,1,0.38272643089294434
425,1,0.4466742277145386
426,1,0.26294535398483276
427,0,0.44593608379364014
428,1,0.5407043695449829
429,2,0.12445429712533951
430,1,0.5367467403411865
431,1,0.430912047624588
432,1,0.1667027622461319
433,1,0.5376245975494385
434,1,0.31802842020988464
435,1,0.37019267678260803
436,1,0.36616602540016174
437,1,0.354417622089386
438,1,0.41194969415664673
439,1,0.4266921579837799
440,1,0.3140338659286499
441,1,0.30591580271720886
442,1,0.3170059621334076
443,1,0.308620810508728
444,1,0.3730338513851166
445,1,0.3547852039337158
446,1,0.34312304854393005
447,1,0.4552789628505707
448,3,0.35667791962623596
449,1,0.4227798879146576
450,1,0.5742596387863159
451,1,0.4640480577945709
452,0,0.4797208607196808
453,1,0.3439263701438904
454,1,0.25401315093040466
455,1,0.4035030007362366
456,1,0.32442012429237366
457,1,0.32489529252052307
458,1,0.41325056552886963
459,0,0.33784225583076477
460,1,0.38097065687179565
461,1,0.6884870529174805
462,1,0.3360641598701477
463,1,0.3804551959037781
464,1,0.4172147810459137
465,1,0.5122871398925781
466,1,0.31649845838546753
467,1,0.3347596228122711
468,1,0.4014723300933838
469,2,0.2410673052072525
470,1,0.3567869961261749
471,0,0.4524373412132263
472,1,0.4186799228191376
473,1,0.3048139214515686
474,1,0.6014214158058167
475,1,0.2834800183773041
476,2,0.28860780596733093
477,1,0.3371069133281708
478,1,0.35280299186706543
479,1,0.48856356739997864
480,1,0.3172486424446106
481,1,0.29027026891708374
482,1,0.36849120259284973
483,1,0.37063097953796387
484,1,0.45063909888267517
485,1,0.3546392321586609
486,0,0.39027535915374756
487,1,0.5484583973884583
488,1,0.36435890197753906
489,1,0.2451711893081665
490,1,0.2748482823371887
491,1,0.36505961418151855
492,0,0.48617279529571533
493,2,0.21356657147407532
494,1,0.37724849581718445
495,1,0.27317360043525696
496,1,0.5166083574295044
497,1,0.46988821029663086
498,1,0.29161536693573
499,1,0.6872824430465698
500,1,0.43446046113967896
501,0,0.3382943868637085
502,1,0.2884902358055115
503,1,0.45910516381263733
504,1,0.36964723467826843
505,1,0.4811457693576813
506,1,0.31053483486175537
507,1,0.4901238977909088
508,0,0.6328165531158447
509,1,0.5552482008934021
510,1,0.43592527508735657
511,1,0.42434927821159363
512,0,0.3456052243709564
513,1,0.3701023459434509
514,1,0.3036993145942688
515,1,0.3036491274833679
516,1,0.5453516840934753
517,0,0.4344043731689453
518,1,0.7110064625740051
519,1,0.31723570823669434
520,1,0.31601688265800476
521,1,0.32401910424232483
522,1,0.3512977957725525
523,1,0.3740483224391937
524,1,0.3301304578781128
525,1,0.3424009382724762
526,1,0.35124698281288147
527,1,0.3847343623638153
528,1,0.29538390040397644
529,1,0.3943745493888855
530,0,0.42105549573898315
531,1,0.37753990292549133
532,1,0.5330967307090759
533,1,0.40524864196777344
534,1,0.33179742097854614
535,1,0.4621815085411072
536,1,0.3090708553791046
537,1,0.39984193444252014
538,1,0.25738096237182617
539,1,0.3221871554851532
540,1,0.3163156509399414
541,1,0.3122272491455078
542,1,0.2751213312149048
543,1,0.40780147910118103
544,1,0.38810214400291443
545,1,0.2984481751918793
546,1,0.320631206035614
547,1,0.41363903880119324
548,1,0.36992934346199036
549,1,0.43335703015327454
550,1,0.3366817533969879
551,1,0.3437986969947815
552,1,0.39758288860321045
553,1,0.31157490611076355
554,1,0.6441854238510132
555,1,0.4016157388687134
556,1,0.4230400025844574
557,1,0.3651675581932068
558,1,0.29136690497398376
559,1,0.2791428565979004
560,1,0.41481369733810425
561,1,0.22297699749469757
562,1,0.5730220079421997
563,1,0.2316039502620697
564,0,0.5501939058303833
565,1,0.31457599997520447
566,1,0.6038201451301575
567,1,0.5929365158081055
568,1,0.4115017056465149
569,1,0.3108287751674652
570,1,0.3957059681415558
571,1,0.42175817489624023
572,1,0.4744570255279541
573,1,0.3604508638381958
574,1,0.39720943570137024
575,1,0.5724891424179077
576,2,0.2531168758869171
577,1,0.37045717239379883
578,1,0.3896520137786865
579,1,0.2296314835548401
580,1,0.490796834230423
581,1,0.4371197521686554
582,1,0.5890886783599854
583,1,0.5544780492782593
584,1,0.3549906015396118
585,1,0.3335840702056885
586,1,0.3279728293418884
587,1,0.17647145688533783
588,1,0.3248477280139923
589,1,0.3607650697231293
590,1,0.30528199672698975
591,1,0.39070963859558105
592,1,0.4313015937805176
593,1,0.4692527949810028
594,1,0.32016023993492126
595,1,0.3389822244644165
596,1,0.3696140944957733
597,1,0.4560970962047577
598,1,0.29875659942626953
599,1,0.4136110544204712
600,1,0.3211706876754761
601,1,0.556854784488678
602,1,0.7131927013397217
603,1,0.6993730664253235
604,1,0.38040634989738464
605,1,0.3875959515571594
606,1,0.456238329410553
607,1,0.4752708375453949
608,1,0.44246140122413635
609,1,0.29292404651641846
610,1,0.5110954642295837
611,1,0.43550559878349304
612,1,0.2961234450340271
613,1,0.45916542410850525
614,1,0.3370725214481354
615,1,0.3728939890861511
616,1,0.4291716516017914
617,1,0.3656705915927887
618,1,0.4189746379852295
619,1,0.2923993170261383
620,1,0.33536723256111145
621,2,0.39643430709838867
622,1,0.33423030376434326
623,1,0.7658095955848694
624,1,0.4397035539150238
625,1,0.3076268434524536
626,1,0.533444344997406
627,1,0.6507745385169983
628,1,0.43627938628196716
629,2,0.308308482170105
630,1,0.39329737424850464
631,1,0.34921690821647644
632,1,0.5503923296928406
633,0,0.36874788999557495
634,2,0.20590367913246155
635,1,0.37056171894073486
636,1,0.24649962782859802
637,1,0.35622575879096985
638,1,0.42234092950820923
639,1,0.5878408551216125
640,1,0.43255239725112915
641,1,0.488289475440979
642,1,0.5196898579597473
643,1,0.34172573685646057
644,1,0.6781425476074219
645,1,0.38897374272346497
646,1,0.41197553277015686
647,1,0.42639192938804626
648,1,0.4890124797821045
649,1,0.25063031911849976
650,1,0.2759994566440582
651,1,0.445812463760376
652,1,0.5015121102333069
653,1,0.307047039270401
654,1,0.3781493008136749
655,3,0.26074814796447754
656,1,0.23636816442012787
657,1,0.32843807339668274
658,1,0.22916492819786072
659,1,0.3127913177013397
660,1,0.2525177001953125
661,1,0.7252316474914551
662,1,0.2968702018260956
663,1,0.5281103253364563
664,1,0.27592897415161133
665,1,0.38032904267311096
666,2,0.2076716125011444
667,1,0.34183135628700256
668,1,0.31000760197639465
669,1,0.2377837598323822
670,1,0.3269288241863251
671,1,0.6207782626152039
672,1,0.3165765702724457
673,1,0.5580685138702393
674,1,0.35441359877586365
675,1,0.3092956244945526
676,1,0.3221253454685211
677,1,0.35004982352256775
678,1,0.5804481506347656
679,1,0.6656286120414734
680,1,0.47321951389312744
681,0,0.7089528441429138
682,1,0.3617039620876312
683,1,0.4424425959587097
684,1,0.2969070374965668
685,1,0.36569058895111084
686,1,0.5537555813789368
687,1,0.4171939790248871
688,1,0.38549140095710754
689,1,0.2815408706665039
690,1,0.38598182797431946
691,1,0.36327314376831055
692,1,0.3629400134086609
693,1,0.7908936738967896
694,1,0.3115379214286804
695,1,0.5486592054367065
696,1,0.6214119791984558
697,1,0.38662344217300415
698,1,0.7102157473564148
699,1,0.4808120131492615
700,1,0.4594210386276245
701,1,0.3317643702030182
702,1,0.3457382619380951
703,1,0.7094619870185852
704,1,0.2175481766462326
705,1,0.41087016463279724
706,1,0.3365599811077118
707,1,0.47100940346717834
708,1,0.4974873661994934
709,1,0.4528571367263794
710,1,0.33177879452705383
711,1,0.5814126133918762
712,1,0.4292745292186737
713,1,0.3817911148071289
714,1,0.4407474100589752
715,1,0.3587868809700012
716,1,0.30419349670410156
717,1,0.2617761194705963
718,1,0.5279541611671448
719,0,0.48164480924606323
720,1,0.33580994606018066
721,1,0.3658623695373535
722,1,0.33511024713516235
723,1,0.34230494499206543
724,1,0.5201523900032043
725,1,0.4537074565887451
726,1,0.2329704761505127
727,1,0.3048100471496582
728,1,0.34589990973472595
729,1,0.7515806555747986
730,1,0.3005731701850891
731,1,0.46791407465934753
732,1,0.6319007873535156
733,1,0.37754330039024353
734,1,0.2882988750934601
735,1,0.3486330211162567
736,1,0.24012160301208496
737,1,0.4113639295101166
738,1,0.4901095926761627
739,1,0.6470993161201477
740,1,0.4170685112476349
741,1,0.37975871562957764
742,1,0.2242300808429718
743,1,0.6085459589958191
744,1,0.4961313009262085
745,1,0.3654678463935852
746,1,0.3330303132534027
747,1,0.36608704924583435
748,1,0.28275564312934875
749,1,0.2679886221885681
750,1,0.36352813243865967
751,1,0.3172268271446228
752,1,0.20251765847206116
753,0,0.3797556757926941
754,0,0.4167526066303253
755,1,0.3100742697715759
756,2,0.3070738613605499
757,1,0.5613747239112854
758,1,0.3925308883190155
759,1,0.40923088788986206
760,1,0.5695425868034363
761,0,0.39701607823371887
762,1,0.3260745108127594
763,1,0.4424811601638794
764,1,0.42674750089645386
765,1,0.48934686183929443
766,1,0.6386473774909973
767,1,0.4330121874809265
768,1,0.3984581530094147
769,1,0.44788479804992676
770,1,0.2374265044927597
771,1,0.43397074937820435
772,1,0.4036032557487488
773,1,0.40750521421432495
774,1,0.456312358379364
775,1,0.186275452375412
776,1,0.43495768308639526
777,1,0.41867172718048096
778,0,0.5288969278335571
779,1,0.37949469685554504
780,1,0.2867072820663452
781,1,0.35211461782455444
782,1,0.39878979325294495
783,1,0.32856929302215576
784,1,0.4276021718978882
785,1,0.22573891282081604
786,1,0.3498166799545288
787,1,0.7474430203437805
788,1,0.27158910036087036
789,1,0.38372012972831726
790,0,0.5076591372489929
791,1,0.7267224192619324
792,1,0.4364156126976013
793,1,0.4010776877403259
794,1,0.5763852596282959
795,1,0.36833450198173523
796,1,0.24242326617240906
797,1,0.6256582736968994
798,1,0.41125839948654175
799,1,0.2825470268726349
800,1,0.33420148491859436
801,1,0.4062284231185913
802,1,0.39989137649536133
803,1,0.64964359998703
804,1,0.49198096990585327
805,1,0.3889489471912384
806,1,0.30768388509750366
807,1,0.45286116003990173
808,1,0.464789479970932
809,1,0.6297179460525513
810,1,0.17094963788986206
811,1,0.28752851486206055
812,1,0.3121952712535858
813,1,0.5806363821029663
814,1,0.61667799949646
815,1,0.3743835985660553
816,1,0.28964847326278687
817,1,0.5358561277389526
818,3,0.24971294403076172
819,1,0.2628352642059326
820,1,0.418152391910553
821,1,0.23541252315044403
822,1,0.6335009932518005
823,1,0.3058147132396698
824,1,0.25793516635894775
825,1,0.5175906419754028
826,1,0.34821346402168274
827,3,0.27073708176612854
828,1,0.3121136426925659
829,1,0.2125091701745987
830,1,0.2956260144710541
831,1,0.3868097960948944
832,1,0.40498867630958557
833,1,0.3080977499485016
834,1,0.5509986281394958
835,1,0.31440216302871704
836,1,0.483706533908844
837,1,0.3071952164173126
838,1,0.3647054433822632
839,0,0.4405890703201294
840,1,0.39169561862945557
841,1,0.5160859823226929
842,1,0.346992552280426
843,1,0.42129480838775635
844,1,0.4859161674976349
845,1,0.216399684548378
846,1,0.299189031124115
847,1,0.35134726762771606
848,1,0.4950171411037445
849,1,0.758029043674469
850,1,0.28232675790786743
851,1,0.24288123846054077
852,0,0.3816605508327484
853,1,0.48841604590415955
854,1,0.3680779039859772
855,1,0.5497574210166931
856,1,0.19355812668800354
857,1,0.31982916593551636
858,1,0.5325931310653687
859,1,0.4134230315685272
860,1,0.3309677541255951
861,1,0.4148857295513153
862,1,0.29462695121765137
863,1,0.6031988859176636
864,1,0.31030142307281494
865,1,0.38506925106048584
866,1,0.2907770872116089
867,1,0.34745967388153076
868,1,0.6390777826309204
869,1,0.3854238986968994
870,1,0.3562105894088745
871,1,0.4133830666542053
872,1,0.4326739013195038
873,1,0.49651747941970825
874,1,0.4421723484992981
875,1,0.4967499375343323
876,1,0.3045952618122101
877,1,0.5220139622688293
878,1,0.3131714165210724
879,1,0.3743724226951599
880,1,0.2437901645898819
881,1,0.41612762212753296
882,1,0.5269582867622375
883,1,0.3137049078941345
884,0,0.44659608602523804
885,1,0.3438486158847809
886,1,0.5832785367965698
887,1,0.7035975456237793
888,1,0.5720709562301636
889,1,0.3416711688041687
890,1,0.2835746705532074
891,1,0.44039076566696167
892,1,0.4111374616622925
893,4,0.24820029735565186
894,1,0.3254286050796509
895,1,0.33754613995552063
896,1,0.4664740264415741
897,1,0.34310537576675415
898,1,0.4461745619773865
899,1,0.46280738711357117
900,1,0.4344748854637146
901,1,0.4262023866176605
902,1,0.25916028022766113
903,1,0.6005263924598694
904,1,0.3894222378730774
905,1,0.4177470803260803
906,1,0.34927940368652344
907,1,0.4507218897342682
908,1,0.3029666244983673
909,0,0.7704381942749023
910,1,0.3510380983352661
911,1,0.3892996907234192
912,1,0.4088125228881836
913,1,0.5118703842163086
914,1,0.3478277325630188
915,1,0.3561077117919922
916,1,0.42324575781822205
917,1,0.5962850451469421
918,1,0.27773571014404297
919,1,0.4468003213405609
920,1,0.37869808077812195
921,1,0.6951870322227478
922,1,0.22370125353336334
923,1,0.38900622725486755
924,1,0.319582998752594
925,1,0.37882038950920105
926,1,0.26964980363845825
927,1,0.2880660891532898
928,1,0.35917261242866516
929,2,0.2886562943458557
930,1,0.35123518109321594
931,1,0.5383027791976929
932,1,0.3741822838783264
933,0,0.49718576669692993
934,1,0.449106901884079
935,1,0.36614254117012024
936,1,0.5618404746055603
937,1,0.5681714415550232
938,1,0.3926182985305786
939,1,0.3338097035884857
940,1,0.3048248589038849
941,1,0.42279598116874695
942,1,0.6880252957344055
943,1,0.41531166434288025
944,1,0.3056231439113617
945,1,0.5137270092964172
946,1,0.5636919140815735
947,1,0.6450181603431702
948,1,0.25091466307640076
949,1,0.35461801290512085
950,1,0.43134602904319763
951,1,0.49060317873954773
952,2,0.21585333347320557
953,1,0.2618227005004883
954,0,0.4504499137401581
955,1,0.27719926834106445
956,1,0.4214678108692169
957,2,0.38242870569229126
958,1,0.4498518705368042
959,1,0.40651407837867737
960,1,0.38770702481269836
961,1,0.48331403732299805
962,1,0.46120312809944153
963,1,0.3730897903442383
964,1,0.24683286249637604
965,1,0.9034891724586487
966,1,0.2867419123649597
967,1,0.42620909214019775
968,1,0.5184877514839172
969,0,0.6007295846939087
970,1,0.47002148628234863
971,1,0.4054988920688629
972,1,0.3520808517932892
973,1,0.3765574097633362
974,1,0.4189165532588959
975,1,0.5115492343902588
976,2,0.1623142659664154
977,1,0.3968462347984314
978,1,0.45786091685295105
979,1,0.40491726994514465
980,1,0.40220338106155396
981,1,0.407732754945755
982,1,0.22886082530021667
983,1,0.5467168092727661
984,2,0.25268420577049255
985,1,0.4239542484283447
986,1,0.6323856711387634
987,1,0.4295714199542999
988,0,0.540492832660675
989,1,0.4134215712547302
990,1,0.4164838492870331
991,1,0.6721141338348389
992,1,0.30440640449523926
993,1,0.450434148311615
994,1,0.4520112872123718
995,0,0.3343706429004669
996,2,0.288801908493042
997,0,0.39995431900024414
998,1,0.5678834319114685
999,1,0.41042187809944153
1000,1,0.35090211033821106
1001,1,0.44890427589416504
1002,1,0.29570186138153076
1003,1,0.6667163372039795
1004,1,0.5105677843093872
1005,1,0.7191078662872314
1006,1,0.38897037506103516
1007,1,0.3504979908466339
1008,1,0.5227046012878418
1009,1,0.39247164130210876
1010,0,0.4564209580421448
1011,1,0.6310704350471497
1012,1,0.3458104133605957
1013,1,0.38976728916168213
1014,1,0.5351049304008484
1015,1,0.52544105052948
1016,1,0.33272528648376465
1017,2,0.3074142634868622
1018,1,0.36036306619644165
1019,1,0.4683051109313965
1020,0,0.33166807889938354
1021,1,0.5555922389030457
1022,1,0.4777737259864807
1023,0,0.42600518465042114
1024,1,0.4131576716899872
1025,1,0.3457889258861542
1026,1,0.2991369366645813
1027,1,0.3235606551170349
1028,1,0.5367363095283508
1029,0,0.2735963463783264
1030,1,0.37131279706954956
1031,1,0.4165666997432709
1032,1,0.37735989689826965
1033,1,0.35747525095939636
1034,0,0.34182408452033997
1035,0,0.5022568702697754
1036,1,0.4172981381416321
1037,1,0.397635281085968
1038,1,0.4004185199737549
1039,1,0.34298571944236755
1040,1,0.4860876500606537
1041,0,0.4351278245449066
1042,1,0.5028666853904724
1043,1,0.46426132321357727
1044,1,0.35408666729927063
1045,1,0.36758434772491455
1046,2,0.20743630826473236
1047,1,0.2696972191333771
1048,1,0.503474771976471
1049,1,0.29932600259780884
1050,1,0.4102216362953186
1051,1,0.3712138235569
1052,2,0.16916874051094055
1053,1,0.42879727482795715
1054,1,0.5322543382644653
1055,0,0.4204331040382385
1056,1,0.37924396991729736
1057,1,0.2837187349796295
1058,1,0.44186970591545105
1059,1,0.33554086089134216
1060,1,0.5071443915367126
1061,1,0.3210875988006592
1062,1,0.3514089584350586
1063,1,0.5519355535507202
1064,1,0.33480104804039
1065,1,0.3334265947341919
1066,1,0.4366829991340637
1067,1,0.3327628970146179
1068,1,0.32895368337631226
1069,1,0.657770574092865
1070,1,0.6455731391906738
1071,1,0.587986946105957
1072,1,0.43963396549224854
1073,1,0.18039874732494354
